Transaction_ID,Date,ProductID,UnitPrice,Quantity,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,CustomerFeedback,DeliveryTime_min,OrderType,CustomerID,StaffID,DayOfWeek,TotalSales
178,2023-01-08 10:00:00,7,16.900910214580215,5,North,Credit Card,True,Rainy,33.12513049615956,Unknown,24,Online Order,178,178,Sunday,84.50455107290108
179,2023-01-08 11:00:00,3,19.858190491552,2,North,Credit Card,False,Sunny,24.52184279616002,Neutral,37,Online Order,179,179,Sunday,39.716380983104
180,2023-01-08 12:00:00,4,8.009765261056419,4,East,Online,False,Rainy,21.418345171615822,Neutral,51,Online Order,180,180,Sunday,32.03906104422568
181,2023-01-08 13:00:00,8,19.919729623399967,1,East,Online,True,Cloudy,31.37577157384877,Unknown,55,Online Order,181,181,Sunday,19.919729623399967
182,2023-01-08 14:00:00,4,6.347182314241611,4,West,Cash,False,Cloudy,27.154342182681738,Positive,33,Online Order,182,182,Sunday,25.38872925696644
183,2023-01-08 15:00:00,4,5.034763218572208,5,West,Credit Card,True,Sunny,28.55468761739756,Negative,59,In Store,183,183,Sunday,25.17381609286104
184,2023-01-08 16:00:00,5,5.662429042667469,4,East,Online,False,Cloudy,20.80364839411112,Negative,32,In Store,184,184,Sunday,22.64971617066988
185,2023-01-08 17:00:00,6,10.126736071051424,4,South,Online,False,Rainy,22.10748514693276,Negative,41,Online Order,185,185,Sunday,40.5069442842057
186,2023-01-08 18:00:00,3,14.493594960176512,4,West,Cash,True,Sunny,29.33824094319671,Neutral,20,Online Order,186,186,Sunday,57.97437984070605
187,2023-01-08 19:00:00,2,6.035443113317744,5,East,Cash,False,Sunny,23.117357621882537,Positive,24,In Store,187,187,Sunday,30.17721556658872
188,2023-01-08 20:00:00,7,5.084987217943509,4,West,Online,True,Rainy,27.56105119622637,Positive,16,Phone Order,188,188,Sunday,20.33994887177404
189,2023-01-08 21:00:00,8,19.05636542688192,2,East,Cash,True,Sunny,28.173225290440904,Positive,38,In Store,189,189,Sunday,38.11273085376384
190,2023-01-08 22:00:00,1,17.328899539098945,5,North,Online,True,Sunny,27.154342182681738,Negative,52,Phone Order,190,190,Sunday,86.64449769549472
191,2023-01-08 23:00:00,3,17.137747567085466,4,East,Credit Card,False,Rainy,34.22637733312239,Neutral,42,Online Order,191,191,Sunday,68.55099026834186
192,2023-01-09 00:00:00,0,18.266364132529656,5,North,Cash,False,Sunny,32.63696160253363,Positive,42,Online Order,192,192,Monday,91.33182066264828
193,2023-01-09 01:00:00,2,15.500514091581566,3,West,Credit Card,True,Sunny,30.83560261449197,Neutral,59,In Store,193,193,Monday,46.5015422747447
194,2023-01-09 02:00:00,5,6.566061946221222,2,East,Credit Card,False,Rainy,21.169907996141134,Positive,53,Online Order,194,194,Monday,13.132123892442443
195,2023-01-09 03:00:00,5,10.986502821105846,4,West,Credit Card,False,Cloudy,27.154342182681738,Neutral,16,Phone Order,195,195,Monday,43.946011284423385
196,2023-01-09 04:00:00,3,15.847242296969442,3,North,Online,False,Rainy,27.391720187974336,Positive,19,Phone Order,196,196,Monday,47.54172689090833
197,2023-01-09 05:00:00,4,9.205016911872814,3,East,Credit Card,True,Sunny,22.410700237864784,Neutral,25,In Store,197,197,Monday,27.615050735618443
198,2023-01-09 06:00:00,0,15.311095462043564,5,West,Credit Card,False,Rainy,34.673981952942114,Positive,24,Phone Order,198,198,Monday,76.55547731021782
199,2023-01-09 07:00:00,5,5.367476724014785,3,North,Credit Card,True,Sunny,22.37780351041114,Positive,57,In Store,199,199,Monday,16.102430172044354
200,2023-01-09 08:00:00,8,9.5920601131939,2,West,Online,False,Sunny,27.31201753195961,Neutral,16,In Store,200,200,Monday,19.1841202263878
201,2023-01-09 09:00:00,5,13.23695504415759,2,South,Credit Card,False,Rainy,25.461815852622586,Unknown,29,Phone Order,201,201,Monday,26.47391008831518
202,2023-01-09 10:00:00,1,14.481347442593634,1,North,Credit Card,True,Sunny,29.590796321811467,Negative,53,Phone Order,202,202,Monday,14.481347442593634
203,2023-01-09 11:00:00,7,13.655609966928662,2,North,Cash,False,Cloudy,21.93554613334137,Neutral,55,Phone Order,203,203,Monday,27.311219933857323
204,2023-01-09 12:00:00,5,15.466344141101445,3,North,Online,True,Sunny,26.454746420635864,Positive,51,Phone Order,204,204,Monday,46.39903242330433
205,2023-01-09 13:00:00,1,5.091331223597586,2,East,Credit Card,False,Rainy,24.120575492107157,Positive,21,Phone Order,205,205,Monday,10.182662447195172
206,2023-01-09 14:00:00,3,6.514117999662823,5,East,Cash,True,Cloudy,33.31627287007532,Neutral,34,Phone Order,206,206,Monday,32.57058999831411
207,2023-01-09 15:00:00,3,18.03416378418717,1,East,Online,False,Cloudy,20.608785682020425,Negative,48,Phone Order,207,207,Monday,18.03416378418717
208,2023-01-09 16:00:00,2,15.226229661352418,3,South,Online,False,Sunny,33.705912410096886,Neutral,49,Online Order,208,208,Monday,45.67868898405725
209,2023-01-09 17:00:00,5,6.69397464029017,1,South,Online,False,Rainy,32.494912078295,Positive,48,In Store,209,209,Monday,6.69397464029017
210,2023-01-09 18:00:00,8,17.63111656097869,3,North,Online,True,Sunny,24.46356074661223,Positive,36,In Store,210,210,Monday,52.89334968293607
211,2023-01-09 19:00:00,5,8.633468267368503,5,South,Online,True,Sunny,27.154342182681738,Negative,45,Phone Order,211,211,Monday,43.16734133684251
212,2023-01-09 20:00:00,8,12.173898262928352,1,West,Online,True,Rainy,20.46820340508121,Neutral,37,In Store,212,212,Monday,12.173898262928352
213,2023-01-09 21:00:00,6,7.177947693269904,4,North,Credit Card,False,Rainy,27.154342182681738,Positive,33,Phone Order,213,213,Monday,28.711790773079617
214,2023-01-09 22:00:00,2,15.6516508463256,3,North,Credit Card,True,Sunny,27.89892413884684,Positive,18,Online Order,214,214,Monday,46.9549525389768
215,2023-01-09 23:00:00,6,15.002816315214018,4,West,Credit Card,True,Cloudy,24.54921539098168,Positive,38,In Store,215,215,Monday,60.01126526085607
216,2023-01-10 00:00:00,5,8.166687067492042,1,North,Credit Card,True,Sunny,25.43874818892016,Neutral,34,In Store,216,216,Tuesday,8.166687067492042
217,2023-01-10 01:00:00,2,17.951011502855028,4,South,Cash,True,Cloudy,20.99608030190746,Neutral,53,Online Order,217,217,Tuesday,71.80404601142011
218,2023-01-10 02:00:00,6,11.019590363295682,4,East,Credit Card,True,Sunny,34.84024271063059,Negative,42,Online Order,218,218,Tuesday,44.07836145318273
219,2023-01-10 03:00:00,4,9.387726366061129,1,West,Online,True,Rainy,20.589379177260387,Positive,53,Online Order,219,219,Tuesday,9.387726366061129
220,2023-01-10 04:00:00,5,7.284943841968031,5,South,Credit Card,True,Cloudy,29.823606847217885,Positive,31,In Store,220,220,Tuesday,36.42471920984016
221,2023-01-10 05:00:00,6,8.992520187733062,4,West,Credit Card,True,Rainy,26.641038915596877,Negative,33,In Store,221,221,Tuesday,35.97008075093225
222,2023-01-10 06:00:00,4,5.330403818357255,4,West,Online,True,Rainy,34.23374327283072,Positive,49,Online Order,222,222,Tuesday,21.32161527342902
223,2023-01-10 07:00:00,4,13.748862386841733,5,North,Credit Card,True,Rainy,23.689996104601928,Negative,46,Online Order,223,223,Tuesday,68.74431193420867
224,2023-01-10 08:00:00,3,17.63346119515922,4,North,Credit Card,False,Rainy,27.98130235907017,Negative,53,Online Order,224,224,Tuesday,70.53384478063688
225,2023-01-10 09:00:00,5,13.234706741624628,4,South,Credit Card,False,Rainy,27.23534312874129,Positive,49,Online Order,225,225,Tuesday,52.93882696649851
226,2023-01-10 10:00:00,4,8.289109428858136,4,West,Cash,True,Sunny,30.54299666075152,Neutral,44,Online Order,226,226,Tuesday,33.156437715432546
227,2023-01-10 11:00:00,3,5.505037673208091,2,North,Credit Card,False,Cloudy,21.020153479286307,Neutral,31,Phone Order,227,227,Tuesday,11.010075346416182
228,2023-01-10 12:00:00,6,8.219421098882043,5,North,Online,False,Sunny,22.90683695035032,Neutral,56,Online Order,228,228,Tuesday,41.097105494410215
229,2023-01-10 13:00:00,1,11.241821421066383,4,West,Online,True,Sunny,23.218472301392747,Neutral,43,Phone Order,229,229,Tuesday,44.96728568426554
230,2023-01-10 14:00:00,5,16.394171430496947,5,South,Credit Card,True,Sunny,31.072261322625344,Positive,20,In Store,230,230,Tuesday,81.97085715248474
231,2023-01-10 15:00:00,2,7.817642788066612,3,South,Credit Card,True,Rainy,22.8370804449011,Negative,31,In Store,231,231,Tuesday,23.452928364199835
232,2023-01-10 16:00:00,8,15.796871800320291,3,West,Credit Card,False,Sunny,28.60237645836465,Negative,31,Phone Order,232,232,Tuesday,47.39061540096088
233,2023-01-10 17:00:00,8,18.004002025278254,4,South,Online,True,Cloudy,23.228657307514304,Positive,28,Online Order,233,233,Tuesday,72.01600810111302
234,2023-01-10 18:00:00,6,11.809202721625356,5,North,Online,False,Sunny,32.92437425125968,Neutral,38,In Store,234,234,Tuesday,59.04601360812678
235,2023-01-10 19:00:00,6,17.3214798746389,5,West,Cash,True,Rainy,34.13278181734458,Negative,51,Online Order,235,235,Tuesday,86.6073993731945
236,2023-01-10 20:00:00,4,13.319860220526431,5,North,Cash,False,Cloudy,27.154342182681738,Positive,54,Online Order,236,236,Tuesday,66.59930110263217
237,2023-01-10 21:00:00,5,14.556362556213577,2,East,Cash,False,Cloudy,25.284633263137675,Positive,53,Phone Order,237,237,Tuesday,29.11272511242715
238,2023-01-10 22:00:00,8,12.89417690507304,3,East,Online,True,Cloudy,23.510866625262487,Neutral,46,In Store,238,238,Tuesday,38.68253071521912
239,2023-01-10 23:00:00,8,11.947590751270129,5,South,Cash,True,Cloudy,20.746715022845656,Positive,50,In Store,239,239,Tuesday,59.73795375635064
240,2023-01-11 00:00:00,4,8.51980162663774,5,East,Credit Card,False,Sunny,24.02750114296243,Negative,51,Phone Order,240,240,Wednesday,42.599008133188704
241,2023-01-11 01:00:00,8,9.547910891915691,2,North,Credit Card,False,Rainy,29.81353669917977,Negative,28,Online Order,241,241,Wednesday,19.095821783831383
242,2023-01-11 02:00:00,2,9.349551784154135,2,East,Online,True,Cloudy,28.004253969638164,Positive,41,Online Order,242,242,Wednesday,18.69910356830827
243,2023-01-11 03:00:00,5,13.44933396430722,5,North,Cash,True,Cloudy,34.16061917421391,Negative,33,In Store,243,243,Wednesday,67.2466698215361
244,2023-01-11 04:00:00,7,6.799305395358349,1,South,Credit Card,False,Rainy,25.94415893737551,Positive,45,Phone Order,244,244,Wednesday,6.799305395358349
245,2023-01-11 05:00:00,8,18.751875360535028,5,South,Online,True,Sunny,30.40795013492592,Negative,23,Phone Order,245,245,Wednesday,93.75937680267512
246,2023-01-11 06:00:00,6,15.8098271792467,5,North,Cash,False,Cloudy,27.33984121212682,Neutral,52,Online Order,246,246,Wednesday,79.0491358962335
247,2023-01-11 07:00:00,2,11.021684463697904,2,East,Credit Card,True,Sunny,27.688643238863172,Negative,31,Online Order,247,247,Wednesday,22.04336892739581
248,2023-01-11 08:00:00,8,7.379362167895669,2,South,Cash,True,Sunny,24.016614719061764,Unknown,33,Phone Order,248,248,Wednesday,14.75872433579134
249,2023-01-11 09:00:00,2,18.229882545824537,5,West,Online,True,Sunny,27.154342182681738,Neutral,58,In Store,249,249,Wednesday,91.14941272912267
250,2023-01-11 10:00:00,3,17.356671351517477,5,South,Cash,False,Sunny,27.154342182681738,Positive,18,Online Order,250,250,Wednesday,86.78335675758738
251,2023-01-11 11:00:00,7,15.82582329075769,5,East,Online,True,Cloudy,30.59963782623401,Neutral,25,Phone Order,251,251,Wednesday,79.12911645378844
252,2023-01-11 12:00:00,0,9.073205711168637,2,West,Cash,False,Cloudy,34.10959998779171,Negative,36,Phone Order,252,252,Wednesday,18.146411422337277
253,2023-01-11 13:00:00,6,11.036699561505037,5,East,Credit Card,True,Sunny,24.93981916223756,Negative,18,Phone Order,253,253,Wednesday,55.18349780752517
254,2023-01-11 14:00:00,6,6.54122378678635,5,North,Online,False,Sunny,20.63300702871948,Neutral,31,In Store,254,254,Wednesday,32.70611893393175
255,2023-01-11 15:00:00,5,7.835592870912976,4,West,Online,False,Rainy,27.4444268825096,Positive,22,Online Order,255,255,Wednesday,31.342371483651903
256,2023-01-11 16:00:00,2,16.745249559750995,1,East,Online,True,Rainy,28.16691998223753,Neutral,48,Online Order,256,256,Wednesday,16.745249559750995
257,2023-01-11 17:00:00,4,15.725580782760256,3,West,Cash,False,Rainy,22.52660826697873,Negative,25,Online Order,257,257,Wednesday,47.17674234828077
258,2023-01-11 18:00:00,6,13.90228644463902,1,East,Cash,False,Cloudy,31.406969094141,Negative,45,In Store,258,258,Wednesday,13.90228644463902
259,2023-01-11 19:00:00,2,18.435900888892597,4,West,Credit Card,False,Rainy,34.77393662662237,Neutral,25,Online Order,259,259,Wednesday,73.74360355557037
260,2023-01-11 20:00:00,2,13.74899776719568,3,East,Online,False,Cloudy,34.18662075512691,Neutral,52,Online Order,260,260,Wednesday,41.24699330158704
261,2023-01-11 21:00:00,1,12.00451999945416,5,North,Online,True,Cloudy,22.95659058235478,Neutral,35,Online Order,261,261,Wednesday,60.0225999972708
262,2023-01-11 22:00:00,1,10.10556119458644,4,West,Cash,True,Cloudy,33.13044859851141,Negative,44,Online Order,262,262,Wednesday,40.42224477834576
263,2023-01-11 23:00:00,0,19.106727586042588,5,West,Cash,True,Cloudy,30.56740454617527,Negative,24,In Store,263,263,Wednesday,95.53363793021292
264,2023-01-12 00:00:00,3,6.240731922865303,2,West,Credit Card,False,Rainy,26.807698457103672,Negative,40,Phone Order,264,264,Thursday,12.481463845730604
265,2023-01-12 01:00:00,0,18.963310580912125,4,West,Credit Card,False,Sunny,27.154342182681738,Positive,41,Phone Order,265,265,Thursday,75.8532423236485
266,2023-01-12 02:00:00,8,17.400719898965274,2,North,Cash,True,Sunny,32.74400262473687,Negative,22,Online Order,266,266,Thursday,34.80143979793055
267,2023-01-12 03:00:00,4,6.94894886803552,4,West,Online,True,Sunny,27.2020240945756,Unknown,53,Online Order,267,267,Thursday,27.79579547214208
268,2023-01-12 04:00:00,8,13.474765365128803,4,South,Credit Card,False,Rainy,25.598110536576904,Positive,22,Online Order,268,268,Thursday,53.89906146051521
269,2023-01-12 05:00:00,8,17.998219726236304,2,North,Cash,True,Sunny,27.398712395389783,Positive,22,In Store,269,269,Thursday,35.99643945247261
270,2023-01-12 06:00:00,5,13.577137454107303,3,South,Cash,True,Rainy,28.68694706052574,Positive,48,Online Order,270,270,Thursday,40.73141236232192
271,2023-01-12 07:00:00,8,18.607997323409336,1,West,Online,False,Rainy,22.83616480667523,Positive,30,In Store,271,271,Thursday,18.607997323409336
272,2023-01-12 08:00:00,0,19.14475725224064,5,East,Cash,True,Rainy,33.51361595400486,Positive,55,Online Order,272,272,Thursday,95.7237862612032
273,2023-01-12 09:00:00,6,11.335767832764589,4,South,Cash,False,Sunny,30.112804232444205,Positive,27,Online Order,273,273,Thursday,45.343071331058354
274,2023-01-12 10:00:00,6,10.659704921094852,5,West,Credit Card,True,Sunny,29.49903376006233,Neutral,37,Phone Order,274,274,Thursday,53.29852460547427
275,2023-01-12 11:00:00,1,19.04481730953735,2,South,Cash,False,Sunny,21.49244339270957,Neutral,26,Online Order,275,275,Thursday,38.0896346190747
276,2023-01-12 12:00:00,4,15.127100917245022,5,West,Cash,False,Cloudy,29.06260907258888,Neutral,41,In Store,276,276,Thursday,75.63550458622511
277,2023-01-12 13:00:00,4,6.74034022022254,2,West,Credit Card,False,Rainy,21.814409933577384,Neutral,36,Phone Order,277,277,Thursday,13.48068044044508
278,2023-01-12 14:00:00,5,5.634376238340218,5,West,Online,False,Cloudy,21.180465127930987,Negative,46,In Store,278,278,Thursday,28.17188119170109
279,2023-01-12 15:00:00,0,13.469435764958948,1,East,Online,False,Rainy,27.9096634346359,Positive,41,Phone Order,279,279,Thursday,13.469435764958948
280,2023-01-12 16:00:00,1,18.952564481576367,1,South,Credit Card,True,Sunny,26.041783010697426,Negative,16,In Store,280,280,Thursday,18.952564481576367
281,2023-01-12 17:00:00,4,17.663730536087275,1,North,Credit Card,True,Rainy,27.154342182681738,Positive,59,Phone Order,281,281,Thursday,17.663730536087275
282,2023-01-12 18:00:00,6,15.137716196965046,1,North,Online,True,Rainy,21.33833252085858,Positive,47,In Store,282,282,Thursday,15.137716196965046
283,2023-01-12 19:00:00,8,7.086737733366313,1,North,Online,False,Cloudy,26.46474594270888,Negative,40,In Store,283,283,Thursday,7.086737733366313
284,2023-01-12 20:00:00,8,8.813470756230434,1,North,Online,True,Rainy,27.154342182681738,Neutral,42,Online Order,284,284,Thursday,8.813470756230434
285,2023-01-12 21:00:00,1,18.13266839828924,2,West,Online,False,Sunny,34.80650128886175,Negative,33,Phone Order,285,285,Thursday,36.26533679657848
286,2023-01-12 22:00:00,0,7.742108549853507,4,South,Online,False,Rainy,28.417253186527617,Negative,57,Phone Order,286,286,Thursday,30.968434199414027
287,2023-01-12 23:00:00,0,9.176591123756518,5,South,Credit Card,True,Rainy,30.31155291411301,Positive,19,Online Order,287,287,Thursday,45.88295561878259
288,2023-01-13 00:00:00,3,6.944009767931629,1,East,Cash,False,Rainy,24.88127421023912,Positive,47,In Store,288,288,Friday,6.944009767931629
289,2023-01-13 01:00:00,7,15.141623471216167,2,South,Online,True,Cloudy,21.421083721690163,Positive,34,In Store,289,289,Friday,30.28324694243233
290,2023-01-13 02:00:00,4,19.159734580448145,2,South,Online,False,Rainy,34.63806294175305,Neutral,44,Phone Order,290,290,Friday,38.31946916089629
291,2023-01-13 03:00:00,0,9.03452047393079,2,South,Cash,False,Rainy,24.293885530747747,Negative,59,In Store,291,291,Friday,18.06904094786158
292,2023-01-13 04:00:00,6,12.131099117751106,4,East,Cash,True,Cloudy,26.35712277760361,Negative,22,Phone Order,292,292,Friday,48.52439647100442
293,2023-01-13 05:00:00,1,14.515096095668063,5,North,Cash,False,Cloudy,29.747958825538625,Neutral,52,Phone Order,293,293,Friday,72.57548047834032
294,2023-01-13 06:00:00,3,19.991993723234454,4,South,Cash,True,Cloudy,20.37045946529167,Negative,31,In Store,294,294,Friday,79.96797489293783
295,2023-01-13 07:00:00,2,6.572120974963582,3,East,Cash,False,Cloudy,27.154342182681738,Negative,58,In Store,295,295,Friday,19.716362924890745
296,2023-01-13 08:00:00,5,12.478561992585638,2,East,Cash,True,Sunny,27.154342182681738,Positive,15,In Store,296,296,Friday,24.957123985171275
297,2023-01-13 09:00:00,2,10.776801798537502,3,West,Credit Card,False,Sunny,24.17325780603233,Neutral,17,Online Order,297,297,Friday,32.3304053956125
298,2023-01-13 10:00:00,8,17.987302478335327,1,East,Cash,True,Rainy,20.92411977938704,Positive,40,Phone Order,298,298,Friday,17.987302478335327
299,2023-01-13 11:00:00,5,12.13951596517484,1,North,Cash,True,Sunny,22.437476232116623,Neutral,45,In Store,299,299,Friday,12.13951596517484
300,2023-01-13 12:00:00,4,6.664662868777222,4,South,Credit Card,False,Rainy,33.425507882801554,Positive,22,Online Order,300,300,Friday,26.658651475108886
301,2023-01-13 13:00:00,6,14.516362179298754,5,East,Cash,True,Sunny,30.290363359038366,Negative,57,In Store,301,301,Friday,72.58181089649378
302,2023-01-13 14:00:00,5,16.561709273958197,3,North,Online,False,Cloudy,23.748525824553347,Neutral,22,Phone Order,302,302,Friday,49.68512782187459
303,2023-01-13 15:00:00,7,5.0432187749842186,5,East,Online,False,Cloudy,20.984011474175443,Neutral,49,Online Order,303,303,Friday,25.216093874921093
304,2023-01-13 16:00:00,2,17.884350281309445,4,East,Cash,True,Sunny,30.359229685799544,Positive,53,Phone Order,304,304,Friday,71.53740112523778
305,2023-01-13 17:00:00,4,7.790345000084985,1,East,Credit Card,True,Sunny,28.58611588951648,Neutral,42,In Store,305,305,Friday,7.790345000084985
306,2023-01-13 18:00:00,7,13.281040469800669,5,East,Online,True,Rainy,26.067792866873525,Negative,18,In Store,306,306,Friday,66.40520234900335
307,2023-01-13 19:00:00,8,11.236962510311752,5,East,Credit Card,True,Rainy,25.45417173785096,Negative,30,In Store,307,307,Friday,56.18481255155877
308,2023-01-13 20:00:00,7,15.794807249157955,1,North,Online,True,Rainy,23.252214138936623,Negative,27,Online Order,308,308,Friday,15.794807249157955
309,2023-01-13 21:00:00,3,10.567424221786126,3,South,Cash,False,Cloudy,27.154342182681738,Positive,34,Online Order,309,309,Friday,31.70227266535838
310,2023-01-13 22:00:00,3,18.046447650225662,1,South,Credit Card,True,Cloudy,34.56002041690806,Neutral,19,Online Order,310,310,Friday,18.046447650225662
311,2023-01-13 23:00:00,1,15.957445414381851,5,South,Credit Card,False,Cloudy,22.635728687552387,Positive,51,Online Order,311,311,Friday,79.78722707190927
312,2023-01-14 00:00:00,4,14.715697565943822,3,South,Credit Card,True,Cloudy,27.154342182681738,Negative,34,In Store,312,312,Saturday,44.14709269783147
313,2023-01-14 01:00:00,8,16.943608933442814,3,North,Online,True,Rainy,26.36277583618964,Neutral,38,In Store,313,313,Saturday,50.83082680032844
314,2023-01-14 02:00:00,0,16.310345523925733,1,West,Online,True,Cloudy,27.154342182681738,Negative,50,In Store,314,314,Saturday,16.310345523925733
315,2023-01-14 03:00:00,3,5.5390801238233,5,West,Online,False,Cloudy,23.812209201917216,Neutral,48,Online Order,315,315,Saturday,27.6954006191165
316,2023-01-14 04:00:00,4,10.921015307672423,4,North,Cash,True,Cloudy,32.37702313492129,Neutral,59,Online Order,316,316,Saturday,43.68406123068969
317,2023-01-14 05:00:00,0,18.962109459747342,5,North,Online,False,Cloudy,27.278834062208617,Positive,48,In Store,317,317,Saturday,94.81054729873674
318,2023-01-14 06:00:00,1,6.885864034883394,2,East,Cash,False,Sunny,28.15108778297396,Neutral,33,In Store,318,318,Saturday,13.771728069766787
319,2023-01-14 07:00:00,7,16.05644825648077,4,East,Credit Card,False,Rainy,24.571413691959886,Negative,31,Online Order,319,319,Saturday,64.22579302592308
320,2023-01-14 08:00:00,3,19.618877170029947,3,East,Credit Card,True,Rainy,22.727126985004247,Unknown,19,Phone Order,320,320,Saturday,58.85663151008984
321,2023-01-14 09:00:00,4,5.782979435674575,4,South,Cash,False,Cloudy,21.28865582304231,Negative,39,In Store,321,321,Saturday,23.1319177426983
322,2023-01-14 10:00:00,5,15.232908209399158,3,East,Online,True,Sunny,30.71178711387374,Positive,32,In Store,322,322,Saturday,45.69872462819748
323,2023-01-14 11:00:00,0,12.022312119515457,3,West,Cash,False,Rainy,22.943514225317838,Negative,22,In Store,323,323,Saturday,36.06693635854637
324,2023-01-14 12:00:00,7,13.687628830620833,4,South,Credit Card,True,Rainy,30.35113031283197,Unknown,41,Online Order,324,324,Saturday,54.75051532248333
325,2023-01-14 13:00:00,3,6.280120047264873,3,East,Credit Card,False,Cloudy,25.855646690704308,Negative,29,In Store,325,325,Saturday,18.84036014179462
326,2023-01-14 14:00:00,8,5.6451042780040925,3,South,Cash,True,Cloudy,26.236622014844773,Negative,59,In Store,326,326,Saturday,16.93531283401228
327,2023-01-14 15:00:00,0,15.002999908263826,2,West,Online,True,Rainy,27.03766244139157,Neutral,27,In Store,327,327,Saturday,30.00599981652765
328,2023-01-14 16:00:00,3,17.349641447310766,5,East,Online,True,Rainy,25.515627621913147,Negative,30,In Store,328,328,Saturday,86.74820723655384
329,2023-01-14 17:00:00,0,16.73023002399451,5,West,Cash,False,Sunny,21.50929965833885,Neutral,36,In Store,329,329,Saturday,83.65115011997254
330,2023-01-14 18:00:00,7,13.15708591799356,2,West,Cash,False,Rainy,24.64447715004269,Positive,34,Phone Order,330,330,Saturday,26.31417183598712
331,2023-01-14 19:00:00,3,6.498002317042673,4,West,Online,True,Rainy,29.95601541040908,Negative,27,Phone Order,331,331,Saturday,25.99200926817069
332,2023-01-14 20:00:00,2,15.320666657540208,1,East,Credit Card,False,Cloudy,29.986766022033063,Positive,34,In Store,332,332,Saturday,15.320666657540208
333,2023-01-14 21:00:00,4,8.628333253312189,1,North,Cash,False,Rainy,24.29336460859992,Negative,16,In Store,333,333,Saturday,8.628333253312189
334,2023-01-14 22:00:00,7,18.666030541510757,1,East,Online,False,Cloudy,26.90153939836532,Negative,49,In Store,334,334,Saturday,18.666030541510757
335,2023-01-14 23:00:00,0,17.573980393185572,2,West,Online,False,Rainy,22.901708420179062,Positive,33,In Store,335,335,Saturday,35.147960786371144
336,2023-01-15 00:00:00,8,15.640744506310863,2,East,Credit Card,False,Rainy,23.155581222947536,Negative,59,Online Order,336,336,Sunday,31.281489012621726
337,2023-01-15 01:00:00,5,19.23268933746696,3,West,Credit Card,False,Rainy,20.345706326099112,Negative,51,Online Order,337,337,Sunday,57.69806801240088
338,2023-01-15 02:00:00,0,5.471327322669094,1,North,Credit Card,False,Sunny,33.451198248616166,Positive,20,Online Order,338,338,Sunday,5.471327322669094
339,2023-01-15 03:00:00,4,16.043006375911432,4,South,Credit Card,True,Cloudy,23.160599976123592,Negative,28,Phone Order,339,339,Sunday,64.17202550364573
340,2023-01-15 04:00:00,3,9.95364169004608,4,North,Credit Card,True,Sunny,23.41300815404695,Neutral,18,In Store,340,340,Sunday,39.81456676018432
341,2023-01-15 05:00:00,5,18.59098828529548,1,North,Cash,False,Rainy,24.194021489676977,Negative,36,Online Order,341,341,Sunday,18.59098828529548
342,2023-01-15 06:00:00,6,9.000127949929663,1,South,Online,True,Sunny,21.911121075431435,Negative,53,In Store,342,342,Sunday,9.000127949929663
343,2023-01-15 07:00:00,0,15.872847489725256,1,East,Cash,True,Cloudy,29.588943247720444,Unknown,50,In Store,343,343,Sunday,15.872847489725256
344,2023-01-15 08:00:00,1,18.16470529476172,2,South,Cash,True,Rainy,21.1271442976638,Unknown,48,Phone Order,344,344,Sunday,36.32941058952344
345,2023-01-15 09:00:00,6,5.624852275740237,2,East,Cash,False,Sunny,22.01303639489525,Neutral,41,Phone Order,345,345,Sunday,11.249704551480471
346,2023-01-15 10:00:00,0,10.964713693880542,2,East,Cash,False,Sunny,29.671350898851397,Unknown,21,Online Order,346,346,Sunday,21.929427387761084
347,2023-01-15 11:00:00,2,16.434635480329078,5,West,Cash,False,Cloudy,25.09490930722164,Unknown,17,Online Order,347,347,Sunday,82.17317740164539
348,2023-01-15 12:00:00,1,11.823783342613806,4,West,Credit Card,False,Sunny,30.61921740051784,Positive,47,Phone Order,348,348,Sunday,47.295133370455225
349,2023-01-15 13:00:00,5,9.00878944690393,4,South,Credit Card,False,Cloudy,28.36137117005213,Unknown,16,Phone Order,349,349,Sunday,36.03515778761572
350,2023-01-15 14:00:00,8,8.29708023234785,3,North,Online,True,Rainy,23.84031759592269,Neutral,56,In Store,350,350,Sunday,24.89124069704355
351,2023-01-15 15:00:00,2,6.972774003745669,2,South,Cash,False,Rainy,29.76241925733992,Positive,30,In Store,351,351,Sunday,13.945548007491338
352,2023-01-15 16:00:00,6,17.856943397844233,5,East,Online,True,Sunny,21.74410520439321,Negative,39,Online Order,352,352,Sunday,89.28471698922117
353,2023-01-15 17:00:00,3,13.63033104877334,5,West,Credit Card,False,Rainy,28.04615574620045,Negative,29,Online Order,353,353,Sunday,68.1516552438667
354,2023-01-15 18:00:00,4,6.14577417487184,4,South,Credit Card,True,Rainy,26.55722157567552,Positive,38,Phone Order,354,354,Sunday,24.58309669948736
355,2023-01-15 19:00:00,8,10.738704853559533,2,South,Credit Card,False,Sunny,24.01810374226161,Negative,29,Online Order,355,355,Sunday,21.477409707119065
356,2023-01-15 20:00:00,2,10.516004762076648,3,West,Cash,False,Rainy,29.0600749660925,Neutral,45,In Store,356,356,Sunday,31.548014286229943
357,2023-01-15 21:00:00,3,7.726087860641945,2,West,Cash,False,Sunny,27.154342182681738,Negative,28,Phone Order,357,357,Sunday,15.45217572128389
